frame,global_rmsd,core_rmsd
1320,7.919,2.721
1321,7.681,2.796
1322,7.677,2.773
1323,7.701,2.794
1324,7.687,2.801
1325,7.599,2.858
1326,7.684,2.796
1327,7.683,2.868
1328,7.669,2.923
1329,7.453,2.890
1330,7.451,2.876
1331,7.440,2.854
1332,7.425,2.911
1333,7.633,2.891
1334,7.712,2.855
1335,7.680,2.786
1336,7.783,2.903
1337,7.745,2.789
1338,7.884,2.832
1339,7.849,2.767
1340,7.818,2.863
1341,7.755,2.911
1342,7.596,2.846
1343,7.577,2.863
1344,7.851,2.884
1345,7.842,2.853
1346,7.809,2.791
1347,7.892,2.919
1348,7.747,2.750
1349,7.867,2.784
1350,7.860,2.859
1351,7.931,2.876
1352,7.836,2.927
1353,7.934,2.888
1354,7.771,2.895
