frame,global_rmsd,core_rmsd
684,7.725,2.291
685,7.623,2.156
686,7.737,2.184
687,7.634,2.174
688,7.758,2.262
689,7.810,2.272
690,7.734,2.203
691,7.623,2.111
692,7.846,2.078
693,7.981,2.160
694,7.863,2.132
695,7.630,2.120
696,7.528,2.121
697,7.508,2.112
698,7.579,2.124
699,7.514,2.103
700,7.548,2.091
701,7.444,2.193
702,7.297,2.151
703,7.415,2.242
704,7.338,2.095
705,7.540,2.138
706,7.428,2.211
707,7.409,2.197
708,7.502,2.098
709,7.326,2.065
710,7.519,2.059
711,7.364,2.059
712,7.256,2.101
713,7.307,2.107
714,7.118,2.027
715,7.120,2.090
716,7.132,2.037
717,7.032,1.992
718,7.235,2.046
719,7.044,2.001
720,7.016,1.994
721,7.165,2.081
722,7.324,2.131
723,7.333,2.162
724,7.343,2.107
725,7.184,1.976
726,7.301,2.054
727,7.360,2.082
728,7.295,2.174
729,6.999,2.205
730,6.874,2.148
731,6.879,2.242
732,6.885,2.245
733,7.036,2.324
734,6.930,2.275
735,6.923,2.237
736,6.857,2.190
737,6.952,2.189
738,6.841,2.242
739,6.647,2.164
740,6.438,2.176
741,6.447,2.270
742,6.450,2.325
743,6.546,2.235
744,6.592,2.250
745,6.718,2.232
746,6.703,2.192
747,6.661,2.207
748,6.718,2.259
749,6.552,2.211
750,6.667,2.215
751,6.675,2.217
752,6.552,2.250
753,6.522,2.231
754,6.473,2.178
755,6.494,2.124
756,6.455,2.164
757,6.478,2.157
758,6.253,2.101
759,6.232,2.113
760,6.267,2.079
761,6.084,1.989
762,6.235,2.018
763,6.195,1.981
764,6.436,2.071
765,6.463,2.053
766,6.595,2.043
767,6.657,1.960
768,6.672,2.001
769,6.841,2.059
770,6.815,2.135
771,6.934,2.105
772,7.070,1.962
773,7.260,2.093
774,7.219,2.038
775,6.988,1.985
776,6.793,2.097
777,6.854,2.047
778,6.655,1.998
779,6.735,2.003
780,6.781,2.103
781,6.777,2.110
782,6.601,2.192
783,6.657,2.148
784,6.639,2.124
785,6.635,2.130
786,6.591,2.208
787,6.689,2.225
788,6.811,2.149
789,6.596,2.134
790,6.587,2.158
791,6.558,2.111
792,6.338,2.024
793,6.475,2.044
794,6.384,2.099
795,6.285,2.019
796,6.452,2.127
797,6.429,2.109
798,6.419,2.100
799,6.621,2.090
800,6.652,2.137
801,6.566,2.124
802,6.476,2.105
803,6.281,2.015
804,6.302,2.105
805,6.187,2.094
806,6.416,2.076
807,6.371,2.195
808,6.309,2.224
809,6.475,2.158
810,6.609,2.130
811,6.577,2.115
812,6.666,2.096
813,6.667,2.129
814,6.814,2.172
815,6.686,2.090
816,6.512,2.039
817,6.518,2.120
818,6.411,2.047
819,6.547,2.044
820,6.445,2.053
821,6.502,2.046
822,6.583,2.049
823,6.373,2.094
824,6.532,2.109
825,6.565,2.084
826,6.525,2.069
827,6.595,1.958
828,6.718,1.946
829,6.625,2.049
830,6.654,1.985
831,6.592,1.904
832,6.589,2.021
833,6.465,1.995
834,6.457,2.094
835,6.561,2.041
836,6.622,2.078
837,6.498,2.055
838,6.696,2.058
839,6.828,2.116
840,6.984,2.160
841,6.996,2.214
842,7.031,2.163
843,7.014,2.227
844,7.057,2.239
845,6.982,2.154
846,7.057,2.245
847,6.842,2.185
848,6.830,2.128
849,6.705,2.051
850,6.577,2.068
851,6.536,2.039
852,6.675,2.086
853,6.697,2.003
854,6.584,2.058
855,6.582,1.980
856,6.654,2.046
857,6.568,1.988
858,6.693,2.080
859,6.814,2.093
860,6.716,1.996
861,6.800,2.003
862,6.874,1.934
863,6.958,2.034
864,6.763,2.079
865,6.801,2.061
866,6.858,1.904
867,6.692,2.025
868,6.683,2.026
869,6.519,2.040
870,6.612,2.083
871,6.533,2.128
872,6.438,2.115
873,6.432,2.049
874,6.560,2.091
875,6.417,2.044
876,6.516,2.075
877,6.538,2.079
878,6.545,2.027
879,6.438,2.080
880,6.439,1.999
881,6.519,2.058
882,6.353,2.091
883,6.376,2.099
884,6.254,1.993
885,6.396,2.089
886,6.329,2.076
887,6.408,2.106
888,6.490,2.099
889,6.287,2.081
890,6.410,2.031
891,6.300,2.031
892,6.080,2.058
893,6.105,2.118
894,6.137,2.072
895,6.154,2.075
896,6.082,2.064
897,6.188,2.141
898,6.241,2.184
899,6.287,2.218
900,6.200,2.059
901,6.224,2.020
902,6.283,2.003
903,6.345,2.101
904,6.534,2.235
905,6.421,2.225
906,6.311,2.274
907,6.450,2.204
908,6.293,2.165
909,6.342,2.165
910,6.323,2.088
911,6.262,2.195
912,6.168,2.119
913,6.290,2.214
914,6.223,2.127
915,6.321,2.165
916,6.344,2.154
917,6.470,2.137
918,6.410,2.119
919,6.342,2.153
920,6.386,2.183
921,6.293,2.142
922,6.312,2.177
