frame,global_rmsd,core_rmsd
1358,8.030,2.448
1359,8.099,2.407
1360,8.202,2.402
1361,8.025,2.388
1362,8.005,2.450
1363,8.063,2.412
1364,8.212,2.454
1365,8.119,2.402
1366,8.019,2.439
1367,8.094,2.377
1368,8.023,2.377
1369,8.213,2.444
1370,8.072,2.390
1371,8.022,2.357
1372,7.996,2.420
1373,7.898,2.383
1374,7.849,2.386
1375,7.905,2.367
1376,7.972,2.339
1377,8.149,2.344
1378,8.160,2.450
1379,8.201,2.457
1380,7.994,2.512
1381,8.036,2.573
1382,7.975,2.493
1383,7.996,2.424
1384,8.086,2.425
1385,8.127,2.420
1386,7.981,2.399
1387,7.890,2.408
1388,7.923,2.486
1389,8.018,2.483
1390,8.077,2.338
1391,8.084,2.399
1392,8.022,2.398
1393,7.912,2.455
1394,7.975,2.521
1395,7.972,2.538
1396,8.068,2.674
1397,7.929,2.661
1398,7.922,2.646
1399,7.995,2.502
1400,8.097,2.543
1401,7.986,2.603
1402,7.968,2.529
1403,7.856,2.467
1404,8.039,2.558
1405,7.920,2.452
1406,7.969,2.581
1407,7.901,2.485
1408,7.920,2.538
1409,7.713,2.404
1410,7.819,2.401
1411,7.804,2.342
1412,7.877,2.433
1413,7.953,2.455
1414,7.923,2.323
1415,7.889,2.388
1416,8.071,2.404
1417,8.016,2.346
1418,8.112,2.385
1419,8.229,2.449
1420,8.257,2.414
1421,8.150,2.298
1422,8.318,2.536
1423,8.103,2.478
1424,8.071,2.442
1425,8.028,2.392
1426,8.039,2.466
1427,8.261,2.341
1428,8.122,2.483
1429,8.142,2.338
1430,8.241,2.410
1431,8.298,2.420
1432,8.021,2.293
1433,8.035,2.357
1434,8.064,2.454
1435,7.938,2.388
1436,8.045,2.404
1437,8.115,2.602
1438,8.103,2.628
1439,8.167,2.605
1440,7.991,2.517
1441,8.023,2.582
1442,8.090,2.545
1443,8.077,2.584
1444,8.026,2.528
1445,8.149,2.565
1446,8.000,2.594
1447,7.890,2.482
1448,7.963,2.544
1449,7.927,2.498
1450,7.988,2.463
1451,7.880,2.530
1452,8.156,2.599
1453,8.020,2.590
1454,7.990,2.522
1455,7.795,2.522
1456,7.756,2.444
1457,7.678,2.508
1458,7.725,2.571
1459,7.859,2.526
1460,7.849,2.629
1461,7.817,2.596
1462,7.477,2.520
1463,7.657,2.653
1464,7.760,2.636
1465,7.623,2.599
1466,7.695,2.619
1467,7.703,2.654
1468,7.761,2.588
1469,7.742,2.587
1470,7.722,2.489
1471,7.735,2.519
1472,7.854,2.487
1473,7.817,2.471
1474,7.842,2.421
1475,7.984,2.608
1476,8.022,2.588
1477,8.103,2.573
1478,8.112,2.517
1479,8.072,2.623
1480,8.069,2.630
1481,8.044,2.582
1482,8.002,2.565
1483,8.061,2.593
1484,7.980,2.531
1485,7.757,2.510
1486,7.695,2.572
1487,7.667,2.587
1488,7.820,2.663
1489,7.637,2.532
1490,7.626,2.399
1491,7.723,2.434
1492,7.697,2.455
1493,7.575,2.498
1494,7.635,2.563
1495,7.757,2.471
1496,7.739,2.470
1497,7.900,2.464
1498,7.919,2.676
1499,7.841,2.690
1500,7.808,2.729
1501,7.719,2.588
1502,8.001,2.650
1503,7.778,2.512
1504,7.789,2.487
1505,7.675,2.475
1506,7.599,2.482
1507,7.775,2.613
1508,7.939,2.718
1509,7.911,2.574
1510,7.892,2.594
1511,8.035,2.477
1512,7.923,2.614
1513,7.938,2.583
1514,7.978,2.620
1515,8.119,2.575
1516,7.981,2.555
1517,7.894,2.478
1518,7.970,2.704
1519,7.910,2.550
1520,8.011,2.622
1521,8.098,2.645
1522,8.124,2.754
1523,8.135,2.761
1524,8.141,2.825
1525,8.123,2.735
1526,8.120,2.776
1527,8.156,2.765
1528,8.177,2.707
1529,8.189,2.637
1530,8.221,2.753
1531,8.238,2.779
1532,8.325,2.764
1533,8.261,2.621
1534,8.151,2.731
1535,8.329,2.865
1536,8.021,2.722
1537,8.205,2.733
1538,8.296,2.661
1539,8.356,2.648
1540,8.313,2.689
1541,8.339,2.739
1542,8.453,2.812
1543,8.391,2.742
1544,8.218,2.809
1545,8.295,2.817
1546,8.062,2.689
1547,8.074,2.719
1548,7.999,2.662
1549,8.060,2.625
1550,7.976,2.661
1551,7.979,2.671
1552,7.762,2.710
1553,7.970,2.713
1554,8.021,2.722
1555,7.841,2.618
1556,7.820,2.585
1557,8.027,2.632
1558,7.897,2.753
1559,7.899,2.828
1560,8.013,2.813
1561,7.919,2.826
1562,8.070,2.891
1563,7.923,2.808
1564,7.798,2.608
1565,7.955,2.701
1566,7.984,2.662
1567,8.101,2.773
1568,8.143,2.655
1569,8.262,2.741
1570,8.117,2.653
1571,8.201,2.707
1572,8.220,2.835
1573,8.147,2.778
1574,8.119,2.712
1575,8.239,2.734
1576,8.138,2.669
1577,8.059,2.599
1578,7.991,2.509
1579,8.178,2.638
1580,8.166,2.602
1581,7.996,2.627
1582,8.098,2.679
1583,8.091,2.573
1584,8.083,2.735
1585,8.188,2.757
1586,8.155,2.635
1587,8.258,2.578
1588,8.137,2.663
1589,7.786,2.639
1590,7.766,2.591
1591,7.926,2.671
1592,7.733,2.574
1593,7.872,2.526
1594,7.786,2.624
1595,7.967,2.569
1596,7.917,2.576
1597,7.998,2.648
1598,7.709,2.641
1599,7.833,2.497
1600,7.806,2.686
1601,7.799,2.624
1602,7.799,2.541
1603,7.913,2.530
1604,8.059,2.552
1605,8.043,2.592
1606,7.877,2.510
1607,7.884,2.599
1608,8.078,2.616
1609,8.200,2.668
1610,8.265,2.731
1611,8.268,2.648
1612,8.185,2.563
1613,8.270,2.621
1614,8.298,2.571
1615,8.231,2.585
1616,8.571,2.649
1617,8.386,2.535
1618,8.463,2.622
1619,8.464,2.636
1620,8.703,2.609
1621,8.754,2.595
1622,8.615,2.744
1623,8.570,2.707
1624,8.418,2.700
1625,8.304,2.626
1626,8.479,2.640
1627,8.584,2.631
1628,8.419,2.565
1629,8.365,2.499
1630,8.384,2.560
1631,8.436,2.589
1632,8.530,2.635
1633,8.408,2.579
1634,8.411,2.624
1635,8.476,2.583
1636,8.306,2.696
1637,8.521,2.707
1638,8.539,2.853
1639,8.788,2.863
1640,8.749,2.806
1641,8.697,2.644
1642,8.664,2.722
1643,8.742,2.751
1644,8.583,2.767
1645,8.472,2.722
1646,8.364,2.690
1647,8.574,2.807
1648,8.617,2.695
1649,8.639,2.554
1650,8.655,2.659
1651,8.821,2.663
1652,8.932,2.779
1653,8.868,2.828
1654,8.810,2.801
1655,8.711,2.867
1656,8.533,2.861
1657,8.489,2.792
1658,8.460,2.941
1659,8.450,2.895
1660,8.439,2.828
1661,8.483,2.796
1662,8.438,2.884
1663,8.696,3.041
1664,8.524,2.882
1665,8.553,2.878
1666,8.457,2.886
1667,8.671,2.792
1668,8.798,2.920
1669,8.614,2.892
1670,8.701,2.870
1671,8.583,2.786
1672,8.432,2.734
1673,8.323,2.791
1674,8.391,2.749
1675,8.399,2.629
1676,8.278,2.645
1677,8.259,2.763
1678,8.228,2.757
1679,8.324,2.761
1680,8.384,2.675
1681,8.427,2.722
1682,8.408,2.797
1683,8.342,2.699
1684,8.121,2.702
1685,8.064,2.613
1686,8.292,2.643
1687,8.211,2.618
1688,8.264,2.601
1689,8.312,2.550
1690,8.330,2.515
1691,8.228,2.597
1692,8.378,2.624
1693,8.487,2.802
1694,8.440,2.714
1695,8.441,2.789
1696,8.647,2.934
1697,8.795,3.015
1698,8.722,2.912
1699,8.636,2.975
1700,8.633,2.953
1701,8.810,3.065
1702,8.718,2.923
1703,8.723,3.019
1704,8.715,3.097
1705,8.541,2.887
1706,8.493,2.907
1707,8.538,2.864
1708,8.489,2.884
1709,8.456,2.947
1710,8.271,2.817
1711,8.361,2.917
1712,8.314,2.897
1713,8.474,2.898
1714,8.590,2.881
1715,8.501,2.812
1716,8.656,2.843
1717,8.606,2.895
1718,8.489,2.799
1719,8.446,2.905
1720,8.402,2.768
1721,8.363,2.816
1722,8.378,2.881
1723,8.301,2.753
1724,8.416,2.813
1725,8.665,2.963
1726,8.570,2.803
1727,8.354,2.726
1728,8.420,2.692
1729,8.494,2.738
1730,8.429,2.813
1731,8.560,2.739
1732,8.538,2.790
1733,8.650,2.917
1734,8.592,2.878
1735,8.652,2.838
1736,8.674,2.949
1737,8.537,2.930
1738,8.654,2.990
1739,8.460,3.007
1740,8.473,2.980
1741,8.426,2.905
1742,8.677,2.943
1743,8.627,2.906
1744,8.593,2.942
1745,8.392,2.984
1746,8.278,2.870
1747,8.455,2.790
1748,8.472,2.823
1749,8.470,2.805
1750,8.551,2.942
1751,8.436,2.932
1752,8.470,3.011
1753,8.762,3.043
1754,8.695,2.904
1755,8.695,3.016
1756,8.840,3.017
1757,8.815,2.965
1758,8.866,2.869
1759,8.908,3.056
1760,8.906,3.118
1761,8.715,2.957
1762,8.776,2.937
1763,8.728,3.060
1764,8.704,3.147
1765,8.692,3.096
1766,8.601,3.147
1767,8.521,3.043
1768,8.630,3.108
1769,8.626,3.117
1770,8.644,3.158
1771,8.649,3.067
1772,8.576,2.916
1773,8.629,2.919
1774,8.779,2.883
1775,8.529,2.960
1776,8.580,2.949
1777,8.669,2.932
1778,8.637,3.123
1779,8.641,3.124
1780,8.677,3.133
1781,8.476,3.076
1782,8.662,3.350
1783,8.622,3.281
1784,8.505,3.126
1785,8.562,3.141
1786,8.575,3.127
1787,8.480,3.106
1788,8.449,3.092
1789,8.492,3.067
1790,8.633,3.079
1791,8.526,3.116
1792,8.572,3.172
1793,8.568,3.184
1794,8.504,3.123
1795,8.672,3.137
1796,8.639,3.163
1797,8.690,3.193
1798,8.743,3.180
1799,8.763,3.109
1800,8.944,3.165
1801,8.908,3.152
1802,8.856,3.173
1803,8.750,3.041
1804,8.680,3.026
1805,8.739,2.984
1806,8.772,3.107
1807,8.708,3.063
1808,8.724,3.070
1809,8.768,3.128
1810,8.758,3.219
1811,8.732,3.172
1812,8.508,3.041
1813,8.693,3.169
1814,8.442,3.034
1815,8.415,2.886
1816,8.471,2.997
1817,8.476,2.996
1818,8.618,3.111
1819,8.481,2.959
1820,8.231,2.924
1821,8.266,2.953
1822,8.379,2.893
1823,8.326,2.912
1824,8.075,2.865
1825,8.096,2.917
1826,8.234,2.937
1827,8.175,2.863
1828,8.223,2.811
1829,8.191,2.729
1830,8.330,2.742
1831,8.206,2.782
1832,8.250,2.762
1833,8.194,2.743
1834,8.196,2.742
1835,8.126,2.748
1836,8.220,2.830
1837,8.339,2.881
1838,8.264,2.731
1839,8.322,2.843
1840,8.355,2.848
1841,8.465,2.856
1842,8.409,2.888
1843,8.461,2.937
1844,8.351,2.860
1845,8.369,2.925
1846,8.375,2.872
1847,8.297,2.802
1848,8.381,2.998
1849,8.439,2.902
1850,8.181,2.871
1851,8.280,2.857
1852,8.333,2.925
1853,8.148,2.804
1854,8.283,2.874
1855,8.198,2.851
1856,8.105,2.928
1857,8.262,2.835
1858,8.287,2.921
1859,8.529,3.066
1860,8.666,3.036
1861,8.483,2.925
1862,8.376,2.765
1863,8.327,2.901
1864,8.386,2.745
1865,8.158,2.908
1866,8.205,2.827
1867,8.152,2.813
1868,8.421,2.844
1869,8.350,2.856
1870,8.366,2.761
1871,8.579,3.015
1872,8.536,2.871
1873,8.492,2.950
1874,8.806,2.982
1875,8.743,2.979
1876,8.919,2.911
1877,8.734,2.912
1878,8.830,2.959
1879,8.694,2.978
1880,8.698,2.942
1881,8.687,2.903
1882,8.840,2.874
1883,8.926,2.863
1884,8.935,3.014
1885,8.995,3.031
1886,9.083,3.092
1887,8.918,3.154
1888,8.942,3.102
1889,8.880,2.945
1890,8.779,2.980
1891,8.743,3.016
1892,8.651,3.016
1893,8.697,2.949
1894,8.605,2.855
1895,8.721,2.885
1896,8.829,2.926
1897,8.891,3.017
1898,8.801,2.999
1899,8.843,2.968
1900,8.730,2.951
1901,8.679,3.014
1902,8.665,2.951
1903,8.550,2.844
1904,8.605,2.883
1905,8.649,2.842
1906,8.572,2.765
1907,8.609,2.809
1908,8.585,2.841
1909,8.825,2.881
1910,8.813,2.924
1911,8.733,2.914
1912,9.004,2.930
1913,8.843,2.825
1914,8.744,2.851
1915,8.706,2.880
1916,8.612,2.852
1917,8.550,2.761
1918,8.489,2.741
1919,8.498,2.699
1920,8.333,2.591
1921,8.333,2.663
1922,8.391,2.646
1923,8.083,2.612
1924,8.323,2.684
1925,8.244,2.728
1926,8.220,2.605
1927,8.373,2.624
1928,8.429,2.629
1929,8.174,2.654
1930,8.117,2.633
1931,8.138,2.599
1932,8.297,2.643
1933,8.009,2.654
1934,7.919,2.528
1935,7.975,2.568
1936,7.953,2.550
1937,8.054,2.606
1938,7.950,2.582
1939,7.994,2.571
1940,8.206,2.616
1941,8.224,2.709
1942,8.108,2.620
1943,8.198,2.637
1944,8.244,2.617
1945,8.173,2.653
1946,8.226,2.595
1947,8.323,2.620
1948,8.430,2.627
1949,8.382,2.684
1950,8.424,2.689
1951,8.343,2.691
1952,8.114,2.593
1953,8.174,2.561
1954,8.137,2.462
1955,7.971,2.525
1956,8.105,2.513
1957,8.135,2.563
1958,8.088,2.490
1959,8.287,2.508
1960,8.294,2.486
1961,8.290,2.535
1962,8.263,2.484
1963,8.239,2.411
1964,8.191,2.421
1965,8.326,2.465
1966,8.142,2.568
1967,8.088,2.488
1968,8.181,2.507
1969,8.084,2.363
1970,8.102,2.400
1971,8.136,2.406
1972,8.095,2.488
1973,8.173,2.427
1974,8.100,2.496
1975,8.159,2.350
1976,8.071,2.372
1977,8.145,2.429
1978,8.084,2.451
1979,7.974,2.478
1980,7.877,2.463
1981,7.992,2.493
1982,8.057,2.502
1983,7.938,2.553
1984,8.090,2.683
1985,8.066,2.582
1986,8.177,2.650
1987,8.204,2.698
1988,8.143,2.693
1989,8.190,2.598
1990,8.154,2.654
1991,8.290,2.685
1992,8.038,2.542
1993,7.966,2.593
1994,8.049,2.602
1995,8.106,2.543
1996,8.006,2.509
1997,7.804,2.486
1998,7.787,2.547
1999,7.735,2.551
2000,7.561,2.396
2001,7.798,2.508
2002,7.900,2.552
2003,7.629,2.449
2004,7.708,2.418
2005,7.530,2.453
2006,7.730,2.462
2007,8.006,2.598
2008,7.905,2.609
2009,7.764,2.590
2010,7.725,2.559
2011,7.616,2.521
2012,7.676,2.530
2013,7.628,2.595
2014,7.679,2.626
2015,7.840,2.596
2016,7.828,2.597
2017,7.824,2.627
2018,7.837,2.549
2019,7.633,2.540
2020,7.395,2.566
2021,7.321,2.552
2022,7.463,2.640
2023,7.695,2.522
2024,7.702,2.509
2025,7.593,2.458
2026,7.456,2.539
2027,7.555,2.581
2028,7.483,2.562
2029,7.563,2.464
2030,7.672,2.562
2031,7.587,2.485
2032,7.490,2.412
2033,7.622,2.508
2034,7.779,2.509
2035,7.783,2.550
2036,7.720,2.513
2037,7.863,2.469
2038,7.757,2.543
2039,7.737,2.502
2040,7.703,2.494
2041,7.874,2.460
2042,7.774,2.497
2043,7.664,2.591
2044,7.734,2.598
2045,7.813,2.586
2046,7.904,2.589
2047,7.838,2.572
2048,7.908,2.533
2049,7.713,2.515
2050,7.780,2.436
2051,7.932,2.551
2052,7.860,2.613
2053,7.686,2.472
2054,7.600,2.431
2055,7.771,2.522
2056,7.905,2.534
2057,7.885,2.519
2058,7.730,2.442
2059,7.714,2.467
2060,7.820,2.507
2061,7.910,2.556
2062,7.914,2.476
2063,8.079,2.461
2064,8.111,2.583
2065,8.180,2.536
2066,8.120,2.460
2067,7.980,2.500
2068,7.917,2.567
2069,7.870,2.489
2070,7.935,2.509
2071,7.985,2.569
2072,8.087,2.549
2073,7.898,2.520
2074,7.887,2.489
2075,7.845,2.485
2076,7.851,2.467
2077,7.744,2.555
2078,7.715,2.463
2079,7.893,2.478
2080,7.767,2.382
2081,7.826,2.281
2082,7.804,2.386
2083,7.815,2.311
2084,7.771,2.476
2085,7.708,2.432
2086,7.730,2.447
2087,7.665,2.446
2088,7.807,2.467
2089,7.870,2.522
2090,7.778,2.593
2091,7.924,2.604
2092,7.865,2.572
2093,7.809,2.485
2094,7.907,2.497
2095,7.721,2.513
2096,7.909,2.516
2097,7.950,2.467
2098,7.981,2.520
2099,8.068,2.482
2100,8.104,2.605
2101,8.066,2.583
2102,8.155,2.547
2103,7.934,2.376
2104,8.093,2.426
2105,8.124,2.464
2106,8.065,2.421
2107,8.165,2.605
2108,8.138,2.530
2109,8.179,2.539
2110,8.056,2.570
2111,8.011,2.594
2112,8.123,2.550
2113,8.115,2.607
2114,8.075,2.587
2115,8.053,2.526
2116,8.056,2.633
2117,8.239,2.693
2118,8.148,2.578
2119,8.155,2.585
2120,8.035,2.519
2121,8.087,2.548
2122,8.036,2.607
2123,8.146,2.597
2124,8.133,2.678
2125,8.138,2.535
2126,8.223,2.631
2127,8.152,2.612
2128,8.321,2.745
2129,8.328,2.721
2130,8.285,2.697
2131,8.293,2.638
2132,8.354,2.555
2133,8.270,2.563
2134,8.179,2.534
2135,8.152,2.577
2136,8.272,2.527
2137,8.306,2.618
2138,8.302,2.512
2139,8.131,2.493
2140,8.169,2.583
2141,8.325,2.652
2142,8.227,2.663
2143,8.193,2.562
2144,7.994,2.532
2145,7.993,2.477
2146,8.145,2.616
2147,8.003,2.593
2148,7.967,2.587
2149,7.934,2.659
2150,8.048,2.652
2151,7.972,2.589
2152,7.914,2.547
2153,7.966,2.545
2154,7.931,2.532
2155,8.011,2.595
2156,8.085,2.583
2157,7.960,2.572
2158,7.937,2.681
2159,7.967,2.689
2160,7.970,2.623
2161,7.989,2.611
2162,8.023,2.638
2163,8.146,2.780
2164,8.168,2.668
2165,7.948,2.719
2166,8.130,2.786
2167,8.127,2.712
2168,8.544,2.839
2169,8.241,2.696
2170,8.249,2.750
2171,8.423,2.816
2172,8.132,2.796
2173,8.350,2.812
2174,8.229,2.866
2175,8.188,2.725
2176,8.265,2.760
2177,8.233,2.733
2178,8.162,2.907
2179,8.248,2.855
2180,8.119,2.817
2181,8.039,2.881
2182,8.078,2.855
2183,8.192,2.843
2184,8.297,2.942
2185,8.352,2.873
2186,8.322,2.883
2187,8.289,2.849
2188,8.206,2.785
2189,8.328,2.814
2190,8.251,2.804
2191,8.166,2.697
2192,8.257,2.705
2193,8.106,2.680
2194,8.002,2.633
2195,8.147,2.729
2196,8.092,2.695
2197,8.258,2.736
2198,8.159,2.730
2199,8.185,2.821
2200,8.282,2.819
2201,8.263,2.693
2202,8.375,2.640
2203,8.289,2.665
2204,8.127,2.666
2205,8.139,2.662
2206,8.261,2.675
2207,8.199,2.671
2208,8.284,2.631
2209,8.210,2.548
2210,8.450,2.686
2211,8.428,2.630
2212,8.325,2.638
2213,8.259,2.536
2214,8.305,2.577
2215,8.336,2.539
2216,8.193,2.524
2217,8.233,2.542
2218,8.265,2.534
2219,8.250,2.672
2220,8.424,2.604
2221,8.434,2.630
2222,8.497,2.652
2223,8.382,2.542
2224,8.445,2.531
2225,8.527,2.601
2226,8.307,2.664
2227,8.181,2.559
2228,8.079,2.620
2229,8.069,2.497
2230,7.967,2.418
2231,8.158,2.537
2232,7.955,2.533
2233,8.053,2.570
2234,7.948,2.475
2235,8.107,2.633
2236,7.909,2.663
2237,8.120,2.761
2238,7.986,2.756
2239,7.933,2.585
2240,7.978,2.613
2241,8.065,2.755
2242,8.007,2.701
2243,8.009,2.724
2244,8.053,2.670
2245,8.072,2.644
2246,7.986,2.661
2247,7.938,2.647
2248,8.137,2.759
2249,8.037,2.767
2250,8.054,2.794
2251,8.143,2.780
2252,8.113,2.706
2253,8.215,2.898
2254,8.234,2.850
2255,8.210,2.909
2256,7.996,2.865
2257,8.072,2.790
2258,8.100,2.736
2259,8.111,2.706
2260,8.110,2.735
2261,8.130,2.724
2262,8.187,2.824
2263,8.315,2.654
2264,8.234,2.669
2265,8.276,2.637
2266,8.135,2.607
2267,8.019,2.650
2268,8.084,2.765
2269,7.952,2.714
2270,8.099,2.724
2271,8.189,2.808
2272,8.229,2.724
2273,8.032,2.616
2274,8.140,2.639
2275,8.138,2.693
2276,8.134,2.615
2277,8.259,2.613
2278,8.328,2.625
2279,8.090,2.549
2280,8.277,2.623
2281,8.192,2.614
2282,8.164,2.614
2283,7.961,2.589
2284,8.004,2.717
2285,8.066,2.647
2286,8.114,2.600
2287,8.132,2.697
2288,7.978,2.714
2289,7.923,2.709
2290,8.025,2.817
2291,7.980,2.846
2292,8.195,2.808
2293,8.022,2.788
2294,7.886,2.699
2295,7.863,2.680
2296,7.941,2.711
2297,7.893,2.695
2298,7.843,2.727
2299,7.902,2.765
2300,7.976,2.707
2301,7.787,2.725
2302,7.890,2.693
2303,7.822,2.607
2304,7.849,2.706
2305,7.895,2.675
2306,7.807,2.718
2307,7.718,2.658
2308,7.698,2.594
2309,7.759,2.566
2310,7.571,2.597
2311,7.724,2.750
2312,7.698,2.692
2313,7.652,2.617
2314,7.704,2.594
2315,7.614,2.694
2316,7.579,2.662
2317,7.801,2.589
2318,7.799,2.624
2319,7.770,2.555
2320,7.707,2.515
2321,7.728,2.560
2322,7.598,2.507
2323,7.866,2.604
2324,7.722,2.497
2325,7.835,2.532
2326,7.956,2.591
2327,8.026,2.580
2328,8.179,2.678
2329,8.123,2.645
2330,8.183,2.579
2331,8.243,2.614
2332,8.314,2.686
2333,8.160,2.575
2334,8.207,2.637
2335,8.316,2.657
2336,8.271,2.616
2337,8.126,2.563
2338,8.059,2.489
2339,8.125,2.507
2340,8.028,2.542
2341,8.089,2.619
2342,8.260,2.615
2343,8.389,2.538
2344,8.285,2.465
2345,8.258,2.597
2346,8.242,2.544
2347,8.020,2.487
2348,8.007,2.530
2349,7.983,2.511
2350,8.121,2.588
2351,8.083,2.492
2352,8.096,2.591
2353,8.095,2.489
2354,8.154,2.586
2355,8.227,2.546
2356,8.245,2.503
2357,8.088,2.539
2358,8.046,2.466
2359,8.039,2.587
2360,8.039,2.557
2361,8.032,2.504
2362,7.982,2.536
2363,8.155,2.606
2364,8.233,2.640
2365,8.246,2.651
2366,8.416,2.609
2367,8.423,2.498
2368,8.443,2.611
2369,8.358,2.525
2370,8.423,2.526
2371,8.394,2.580
2372,8.305,2.524
2373,8.377,2.520
2374,8.430,2.504
2375,8.382,2.626
2376,8.580,2.589
2377,8.517,2.595
2378,8.545,2.634
2379,8.752,2.605
2380,8.762,2.734
2381,8.587,2.622
2382,8.688,2.605
2383,8.639,2.565
2384,8.595,2.723
2385,8.553,2.739
2386,8.611,2.763
2387,8.657,2.697
2388,8.741,2.624
2389,8.633,2.621
2390,8.603,2.522
2391,8.633,2.725
2392,8.552,2.633
2393,8.630,2.642
2394,8.606,2.467
2395,8.552,2.582
2396,8.635,2.614
2397,8.693,2.617
2398,8.737,2.588
2399,8.528,2.552
2400,8.519,2.476
2401,8.505,2.566
2402,8.548,2.445
2403,8.506,2.477
2404,8.532,2.413
2405,8.639,2.402
2406,8.697,2.355
2407,8.754,2.362
2408,8.841,2.450
2409,8.959,2.532
2410,8.755,2.436
2411,8.594,2.346
2412,8.517,2.387
2413,8.402,2.463
2414,8.427,2.437
2415,8.405,2.353
2416,8.318,2.458
2417,8.442,2.407
2418,8.409,2.528
2419,8.612,2.610
2420,8.596,2.633
2421,8.609,2.563
2422,8.568,2.586
2423,8.630,2.507
2424,8.478,2.569
2425,8.540,2.466
2426,8.572,2.498
2427,8.550,2.559
2428,8.512,2.561
2429,8.484,2.484
2430,8.640,2.512
2431,8.673,2.544
2432,8.621,2.510
2433,8.738,2.559
2434,8.486,2.522
2435,8.524,2.570
2436,8.434,2.583
2437,8.467,2.572
2438,8.471,2.586
2439,8.438,2.524
2440,8.311,2.564
2441,8.436,2.635
2442,8.576,2.785
2443,8.417,2.632
2444,8.453,2.713
2445,8.588,2.693
2446,8.590,2.695
2447,8.648,2.608
2448,8.685,2.626
2449,8.632,2.715
2450,8.602,2.666
2451,8.809,2.812
2452,8.807,2.683
2453,8.828,2.757
2454,8.821,2.745
2455,8.747,2.721
2456,8.701,2.735
2457,8.907,2.862
2458,8.787,2.718
2459,8.896,2.766
2460,9.119,2.747
2461,8.903,2.662
2462,8.892,2.647
2463,8.897,2.594
2464,8.850,2.749
2465,8.669,2.652
2466,8.780,2.656
2467,8.826,2.676
2468,8.780,2.694
2469,8.661,2.694
2470,8.785,2.775
2471,8.729,2.716
2472,8.848,2.773
2473,8.947,2.743
2474,9.023,2.693
2475,8.996,2.818
2476,8.952,2.756
2477,8.894,2.661
2478,8.925,2.718
2479,9.008,2.707
2480,9.123,2.691
2481,9.094,2.637
2482,9.064,2.613
2483,9.094,2.618
2484,9.022,2.624
2485,9.103,2.636
2486,9.164,2.758
2487,9.249,2.787
2488,9.221,2.659
2489,8.996,2.710
2490,9.096,2.799
2491,9.115,2.829
2492,9.036,2.734
2493,8.944,2.713
2494,9.130,2.541
2495,9.226,2.762
2496,9.327,2.740
2497,9.277,2.803
2498,9.273,2.727
2499,9.355,2.740
2500,9.398,2.693
2501,9.430,2.778
2502,9.365,2.750
2503,9.129,2.672
2504,9.136,2.684
2505,9.115,2.780
2506,9.069,2.831
2507,9.094,2.799
2508,9.067,2.726
2509,9.043,2.749
2510,8.953,2.719
2511,8.909,2.699
2512,8.923,2.646
2513,8.809,2.693
2514,8.753,2.586
2515,8.730,2.756
2516,8.716,2.762
2517,8.709,2.654
2518,8.448,2.684
2519,8.270,2.696
2520,8.476,2.694
2521,8.526,2.704
2522,8.676,2.777
2523,8.555,2.711
2524,8.591,2.781
2525,8.582,2.759
2526,8.453,2.694
2527,8.526,2.674
2528,8.418,2.753
2529,8.431,2.567
2530,8.456,2.646
2531,8.311,2.602
2532,8.298,2.551
2533,8.366,2.750
2534,8.423,2.674
2535,8.501,2.732
2536,8.445,2.591
2537,8.446,2.617
2538,8.573,2.620
2539,8.702,2.756
2540,8.842,2.785
2541,8.799,2.889
2542,8.785,2.861
2543,8.815,2.836
2544,8.838,2.880
2545,8.934,2.887
2546,8.989,2.832
2547,8.983,2.748
2548,9.016,2.888
2549,8.991,2.798
2550,9.058,2.902
2551,9.047,2.789
2552,8.936,2.787
2553,8.995,2.888
2554,9.034,3.009
2555,9.095,3.013
2556,9.107,2.876
2557,9.085,2.972
2558,8.966,2.788
2559,8.955,2.912
2560,9.090,2.859
2561,9.134,2.907
2562,9.184,2.923
2563,9.300,2.955
2564,9.264,2.942
2565,9.480,3.079
2566,9.284,3.056
2567,9.320,3.030
2568,9.273,2.928
2569,9.284,2.938
2570,9.183,2.799
2571,9.308,2.919
2572,9.261,2.783
2573,9.265,2.917
2574,9.226,2.830
2575,9.155,2.846
2576,9.147,2.826
2577,8.890,2.656
2578,8.804,2.717
2579,8.850,2.802
2580,8.629,2.792
2581,8.888,2.855
2582,8.889,2.868
2583,8.811,2.822
2584,8.741,2.753
2585,8.859,2.844
2586,8.973,2.802
2587,9.024,2.782
2588,8.982,2.791
2589,8.950,2.767
2590,8.863,2.782
2591,8.797,2.734
2592,8.904,2.786
2593,8.683,2.665
2594,8.787,2.733
2595,8.691,2.782
2596,8.730,2.901
2597,8.831,2.847
2598,8.781,2.806
2599,8.984,2.887
2600,8.972,2.908
2601,8.820,2.828
2602,8.691,2.644
2603,8.706,2.721
2604,8.814,2.764
2605,8.821,2.724
2606,8.818,2.747
2607,8.952,2.776
2608,8.906,2.853
2609,8.816,2.766
2610,8.859,2.802
2611,8.816,2.766
2612,8.799,2.752
2613,8.829,2.805
2614,8.681,2.773
2615,8.719,2.826
2616,8.835,2.763
2617,8.979,2.797
2618,8.916,2.841
2619,8.931,2.807
2620,8.843,2.766
2621,8.931,2.726
2622,8.978,2.863
2623,8.839,2.827
2624,8.839,2.867
2625,8.768,2.782
2626,8.639,2.788
2627,8.623,2.765
2628,8.707,2.761
