frame,global_rmsd,core_rmsd
1357,7.288,2.789
1358,7.295,2.765
1359,7.438,2.804
1360,7.357,2.815
1361,7.327,2.738
1362,7.462,2.700
1363,7.429,2.710
1364,7.451,2.662
1365,7.622,2.671
1366,7.539,2.626
1367,7.476,2.674
1368,7.486,2.622
1369,7.375,2.578
1370,7.390,2.589
1371,7.333,2.631
1372,7.397,2.603
1373,7.409,2.628
1374,7.529,2.687
1375,7.584,2.770
1376,7.584,2.756
1377,7.742,2.845
1378,7.715,2.746
1379,7.618,2.823
1380,7.646,2.796
1381,7.793,2.853
1382,7.658,2.942
1383,7.656,3.066
1384,7.633,2.896
1385,7.638,3.142
1386,7.692,3.245
1387,7.526,3.009
1388,7.694,3.057
1389,7.756,3.098
1390,7.652,3.114
1391,7.440,2.958
1392,7.356,2.927
1393,7.334,2.943
1394,7.421,2.945
1395,7.455,2.975
1396,7.549,2.991
1397,7.466,2.919
1398,7.502,2.958
1399,7.619,3.152
1400,7.498,3.083
1401,7.516,3.022
1402,7.509,3.111
1403,7.453,3.121
1404,7.437,3.140
1405,7.468,3.030
1406,7.488,3.120
1407,7.537,3.105
1408,7.571,3.080
1409,7.531,3.120
1410,7.617,2.959
1411,7.524,2.910
1412,7.540,2.956
1413,7.473,2.810
1414,7.457,2.995
1415,7.516,3.007
1416,7.281,2.942
1417,7.315,2.887
1418,7.557,2.880
1419,7.555,2.935
1420,7.407,2.870
1421,7.330,2.808
1422,7.319,2.806
1423,7.465,2.841
1424,7.321,2.823
1425,7.506,2.716
1426,7.437,2.785
1427,7.363,2.762
1428,7.342,2.767
1429,7.438,2.775
1430,7.385,2.915
1431,7.269,2.781
1432,7.395,2.820
1433,7.413,2.916
1434,7.420,2.946
1435,7.261,2.951
1436,7.402,2.986
1437,7.198,2.833
1438,7.150,2.927
1439,7.386,2.971
1440,7.485,2.929
1441,7.527,3.062
1442,7.491,2.996
1443,7.393,2.992
1444,7.294,2.939
1445,7.338,2.831
1446,7.395,2.793
1447,7.316,2.845
1448,7.352,2.872
1449,7.485,2.941
1450,7.368,2.827
1451,7.228,2.709
1452,7.233,2.925
1453,7.168,2.901
1454,7.219,2.784
1455,7.301,2.793
1456,7.315,2.827
1457,7.378,2.884
1458,7.229,2.807
1459,7.281,3.025
1460,7.242,2.926
1461,7.373,3.012
1462,7.326,2.964
1463,7.357,2.866
1464,7.465,2.971
1465,7.480,2.891
1466,7.565,2.868
1467,7.589,2.877
1468,7.609,2.875
1469,7.653,2.930
1470,7.618,2.999
1471,7.624,2.958
1472,7.642,2.888
1473,7.667,3.056
1474,7.614,3.136
1475,7.519,2.940
1476,7.532,3.014
1477,7.491,2.979
1478,7.522,3.046
1479,7.350,2.883
1480,7.534,3.013
1481,7.464,3.005
1482,7.493,3.097
1483,7.574,3.221
1484,7.514,3.053
1485,7.545,3.183
1486,7.423,3.024
1487,7.468,3.106
1488,7.370,3.122
1489,7.469,3.067
1490,7.327,3.100
1491,7.399,3.048
1492,7.372,3.049
1493,7.530,3.071
1494,7.423,3.097
1495,7.363,3.132
1496,7.560,3.224
1497,7.456,3.130
1498,7.452,3.069
1499,7.515,3.241
1500,7.405,3.158
1501,7.379,3.109
1502,7.414,3.165
1503,7.402,3.163
1504,7.454,3.242
1505,7.496,3.287
1506,7.440,3.207
1507,7.433,3.313
1508,7.563,3.220
1509,7.481,3.193
1510,7.412,3.155
1511,7.347,3.088
1512,7.419,3.174
1513,7.447,3.089
1514,7.527,3.086
1515,7.576,3.085
1516,7.367,3.065
1517,7.443,3.147
1518,7.450,3.211
1519,7.367,3.149
1520,7.324,3.158
1521,7.556,3.215
1522,7.416,3.081
1523,7.531,3.186
1524,7.582,3.313
1525,7.516,3.219
1526,7.386,3.254
1527,7.486,3.264
1528,7.521,3.280
1529,7.527,3.169
1530,7.419,3.195
1531,7.671,3.284
1532,7.652,3.253
1533,7.706,3.169
1534,7.740,3.301
1535,7.667,3.175
1536,7.680,3.319
1537,7.703,3.405
1538,7.429,3.255
1539,7.329,3.217
1540,7.370,3.159
1541,7.292,3.081
1542,7.199,3.114
1543,7.301,3.038
1544,7.435,3.110
1545,7.380,3.048
1546,7.579,3.146
1547,7.513,3.097
1548,7.275,2.905
1549,7.367,2.963
1550,7.348,2.907
1551,7.548,2.933
1552,7.645,2.994
1553,7.618,2.973
1554,7.540,3.034
1555,7.447,3.016
1556,7.536,3.089
1557,7.484,3.102
1558,7.573,3.096
1559,7.518,3.065
1560,7.532,3.114
1561,7.590,3.053
1562,7.781,3.201
1563,7.579,3.114
1564,7.594,3.129
1565,7.609,3.141
1566,7.501,3.146
1567,7.673,3.170
1568,7.688,3.163
1569,7.757,3.244
1570,7.694,3.235
1571,7.712,3.167
1572,7.710,3.244
1573,7.674,3.152
1574,7.664,3.190
1575,7.585,3.022
1576,7.588,3.143
1577,7.586,3.141
1578,7.627,3.037
1579,7.721,3.093
1580,7.610,2.999
1581,7.601,3.061
1582,7.487,3.018
1583,7.321,2.893
1584,7.347,2.851
1585,7.321,2.785
1586,7.341,2.860
1587,7.348,2.845
1588,7.328,2.825
1589,7.331,2.955
1590,7.370,2.871
1591,7.612,2.991
1592,7.529,2.954
1593,7.376,2.806
1594,7.405,2.902
1595,7.337,2.902
1596,7.311,2.920
1597,7.359,2.901
1598,7.362,2.960
1599,7.295,2.883
1600,7.438,3.047
1601,7.380,2.914
1602,7.495,2.957
1603,7.447,3.074
1604,7.429,3.014
1605,7.288,3.014
1606,7.305,3.060
1607,7.297,3.031
1608,7.265,2.995
1609,7.338,2.978
1610,7.261,2.940
1611,7.211,2.770
1612,7.232,2.946
1613,7.168,2.896
1614,7.220,3.037
1615,7.199,2.969
1616,7.169,3.063
1617,7.298,3.014
1618,7.188,2.997
1619,7.162,2.985
1620,7.086,2.969
1621,7.122,3.029
1622,7.309,2.930
1623,7.512,3.015
1624,7.515,3.038
1625,7.605,3.103
1626,7.715,3.023
1627,7.724,3.087
1628,7.685,3.179
1629,7.760,3.221
1630,7.657,3.135
1631,7.618,3.046
1632,7.546,3.160
1633,7.603,3.134
1634,7.479,3.015
1635,7.329,2.995
1636,7.423,2.947
1637,7.391,2.929
1638,7.482,3.066
1639,7.549,3.072
1640,7.515,3.032
1641,7.555,2.994
1642,7.522,2.994
1643,7.486,2.819
1644,7.503,2.933
1645,7.403,2.925
1646,7.459,2.935
1647,7.321,2.861
1648,7.307,2.892
1649,7.561,3.104
1650,7.634,2.979
1651,7.576,2.902
1652,7.675,3.008
1653,7.623,2.909
1654,7.704,2.846
1655,7.602,2.956
1656,7.547,2.934
1657,7.583,2.890
1658,7.516,2.873
1659,7.468,2.850
1660,7.443,2.937
1661,7.620,3.004
1662,7.532,2.911
1663,7.671,2.958
1664,7.671,2.971
1665,7.573,2.860
1666,7.744,2.891
1667,7.655,2.954
1668,7.811,3.017
1669,7.789,3.062
1670,7.828,3.141
1671,7.780,3.080
1672,7.696,3.072
1673,7.721,3.034
1674,7.372,2.979
1675,7.350,2.995
1676,7.313,2.976
1677,7.294,2.999
1678,7.493,2.930
1679,7.375,2.861
1680,7.309,2.869
1681,7.476,2.958
1682,7.569,3.040
1683,7.629,3.043
1684,7.567,3.005
1685,7.590,2.973
1686,7.632,3.032
1687,7.513,2.993
1688,7.535,2.974
1689,7.560,2.880
1690,7.497,2.800
1691,7.605,2.842
1692,7.525,2.909
1693,7.599,2.996
1694,7.574,3.013
1695,7.514,2.992
1696,7.460,2.930
1697,7.560,2.944
1698,7.434,2.886
1699,7.568,2.916
1700,7.472,2.922
1701,7.626,3.045
1702,7.629,3.006
1703,7.677,2.995
1704,7.615,2.824
1705,7.713,2.912
1706,7.709,2.896
1707,7.740,2.996
1708,7.771,3.006
1709,7.702,2.976
1710,7.680,3.024
1711,7.678,3.013
1712,7.515,2.974
1713,7.543,2.969
1714,7.504,3.004
1715,7.407,2.973
1716,7.616,2.988
1717,7.659,2.984
1718,7.578,2.862
1719,7.737,2.957
1720,7.645,3.066
1721,7.720,3.071
1722,7.780,2.896
1723,7.615,2.984
1724,7.575,2.952
1725,7.703,2.918
1726,7.702,2.918
1727,7.661,2.887
1728,7.638,2.825
1729,7.475,2.703
1730,7.502,2.781
1731,7.657,2.772
1732,7.541,2.713
1733,7.531,2.899
1734,7.485,2.923
1735,7.559,2.885
1736,7.587,2.896
1737,7.594,2.819
1738,7.496,2.784
1739,7.523,2.862
1740,7.384,2.884
1741,7.481,2.817
1742,7.222,2.827
1743,7.331,2.844
1744,7.455,2.835
1745,7.452,2.739
1746,7.389,2.702
1747,7.319,2.818
1748,7.412,2.760
1749,7.458,2.775
1750,7.364,2.752
1751,7.288,2.789
1752,7.219,2.740
1753,7.288,2.780
1754,7.280,2.703
1755,7.382,2.791
1756,7.331,2.751
1757,7.222,2.706
1758,7.316,2.713
1759,7.267,2.762
1760,7.301,2.774
1761,7.147,2.693
1762,7.213,2.760
1763,7.143,2.736
1764,7.070,2.714
1765,7.310,2.745
1766,7.459,2.770
1767,7.437,2.696
1768,7.530,2.766
1769,7.600,2.786
1770,7.606,2.867
1771,7.526,2.730
1772,7.448,2.680
1773,7.499,2.745
1774,7.572,2.666
1775,7.657,2.709
1776,7.569,2.790
1777,7.641,2.738
1778,7.656,2.735
1779,7.568,2.718
1780,7.619,2.789
1781,7.331,2.836
1782,7.415,2.766
1783,7.575,2.746
1784,7.562,2.699
1785,7.559,2.670
1786,7.572,2.713
1787,7.443,2.749
1788,7.446,2.862
1789,7.676,2.911
1790,7.651,3.029
1791,7.640,2.718
1792,7.559,2.986
1793,7.618,2.883
1794,7.462,2.834
1795,7.572,2.918
1796,7.560,2.857
1797,7.522,2.688
1798,7.587,2.777
1799,7.555,2.773
1800,7.674,2.799
1801,7.589,2.790
1802,7.562,2.769
1803,7.658,2.709
1804,7.711,2.764
1805,7.388,2.706
1806,7.371,2.646
1807,7.555,2.746
1808,7.460,2.624
1809,7.563,2.745
1810,7.470,2.745
1811,7.701,2.701
1812,7.750,2.610
1813,7.809,2.590
1814,7.675,2.676
1815,7.738,2.739
1816,7.554,2.753
1817,7.692,2.740
1818,7.534,2.823
1819,7.590,2.658
1820,7.471,2.727
1821,7.425,2.780
1822,7.434,2.806
1823,7.611,2.933
1824,7.525,2.922
1825,7.606,2.983
1826,7.429,2.927
1827,7.523,2.985
1828,7.473,3.098
1829,7.442,3.042
1830,7.381,3.038
1831,7.300,2.903
1832,7.214,2.985
1833,7.229,2.901
1834,7.265,2.827
1835,7.188,2.812
1836,7.306,2.936
1837,7.114,2.896
1838,7.157,2.779
1839,7.239,2.766
1840,7.242,2.730
1841,7.252,2.697
1842,7.391,2.741
1843,7.324,2.812
1844,7.593,2.864
1845,7.622,2.858
1846,7.651,2.934
1847,7.585,2.929
1848,7.714,2.827
1849,7.515,2.812
1850,7.609,2.877
1851,7.593,2.840
1852,7.544,2.844
1853,7.642,2.910
1854,7.672,2.938
1855,7.641,2.915
1856,7.790,2.964
1857,7.747,2.951
1858,7.822,2.943
1859,7.848,2.877
1860,7.775,2.874
1861,7.813,2.878
1862,7.681,2.780
1863,7.774,2.781
1864,7.749,2.821
1865,7.757,2.911
1866,7.870,2.919
1867,7.777,3.035
1868,7.887,2.984
1869,7.817,2.927
1870,7.811,2.942
1871,7.935,2.985
1872,7.967,2.998
1873,7.807,2.945
1874,7.699,2.883
1875,7.542,2.905
1876,7.618,2.929
1877,7.603,2.852
1878,7.725,2.807
1879,7.659,2.782
1880,7.663,2.731
1881,7.505,2.669
1882,7.500,2.731
1883,7.461,2.752
1884,7.602,2.852
1885,7.593,2.846
1886,7.463,2.816
1887,7.609,2.939
1888,7.667,2.921
1889,7.614,2.834
1890,7.545,2.916
1891,7.477,2.785
1892,7.334,2.767
1893,7.576,2.768
1894,7.501,2.783
1895,7.480,2.780
1896,7.540,2.830
1897,7.488,2.744
1898,7.600,2.701
1899,7.575,2.746
1900,7.582,2.909
1901,7.604,2.839
1902,7.662,2.851
1903,7.677,2.891
1904,7.842,2.952
1905,7.674,2.803
1906,7.746,2.929
1907,7.698,2.934
1908,7.735,2.975
1909,7.760,2.975
1910,7.644,2.976
1911,7.278,2.871
1912,7.400,2.951
1913,7.473,3.014
1914,7.523,2.978
1915,7.437,2.919
1916,7.400,2.939
1917,7.287,3.025
1918,7.409,3.148
1919,7.451,3.136
1920,7.563,3.053
1921,7.394,2.991
1922,7.422,3.003
1923,7.520,2.915
1924,7.415,2.841
1925,7.356,2.817
1926,7.315,3.024
1927,7.531,2.906
1928,7.494,2.801
1929,7.605,2.903
1930,7.588,2.940
1931,7.501,2.928
1932,7.570,2.926
1933,7.454,2.943
1934,7.496,2.899
1935,7.651,2.829
1936,7.463,2.817
1937,7.477,2.995
1938,7.476,2.826
1939,7.483,2.918
1940,7.350,2.913
1941,7.443,3.015
1942,7.273,2.881
1943,7.272,2.887
1944,7.244,2.900
1945,7.193,2.888
1946,7.167,2.936
1947,7.132,2.876
1948,7.171,2.942
1949,7.199,2.919
1950,7.213,2.946
1951,7.104,2.933
1952,7.010,2.914
1953,7.210,3.039
1954,7.269,2.937
1955,7.107,2.837
1956,7.082,2.830
1957,7.332,2.859
1958,7.432,2.969
1959,7.337,2.938
1960,7.164,2.966
1961,7.301,3.021
1962,7.359,3.059
1963,7.405,2.906
1964,7.470,2.934
1965,7.287,2.875
1966,7.312,2.930
1967,7.274,2.789
1968,7.361,2.907
1969,7.449,2.919
1970,7.526,2.926
1971,7.514,2.827
1972,7.400,2.855
1973,7.519,2.836
1974,7.538,2.791
1975,7.473,2.855
1976,7.476,2.865
1977,7.476,2.842
1978,7.395,2.893
1979,7.332,2.752
1980,7.416,2.834
1981,7.353,2.813
1982,7.273,2.786
1983,7.177,2.740
1984,7.336,2.782
1985,7.312,2.755
1986,7.171,2.700
1987,7.089,2.709
1988,7.277,2.669
1989,7.320,2.836
1990,7.416,2.873
1991,7.332,2.910
1992,7.316,2.813
1993,7.242,2.899
1994,7.139,2.846
1995,7.180,2.776
1996,7.063,2.761
1997,7.193,2.836
1998,7.186,2.752
1999,7.272,2.878
2000,7.344,2.820
2001,7.372,2.802
2002,7.367,2.834
2003,7.350,2.796
2004,7.390,2.795
2005,7.469,2.801
2006,7.416,2.883
2007,7.418,2.769
2008,7.512,2.763
2009,7.555,2.829
2010,7.536,2.860
2011,7.517,2.823
2012,7.417,2.878
2013,7.370,2.817
2014,7.388,2.730
2015,7.338,2.723
2016,7.468,2.802
2017,7.412,2.745
2018,7.475,2.747
2019,7.230,2.720
2020,7.373,2.830
2021,7.312,2.797
2022,7.378,2.807
2023,7.451,2.898
2024,7.354,2.825
2025,7.266,2.876
2026,7.535,2.844
2027,7.392,2.859
2028,7.318,2.780
2029,7.354,2.871
2030,7.346,2.906
2031,7.121,2.850
2032,7.232,2.844
2033,7.188,2.865
2034,7.269,2.759
2035,7.113,2.738
2036,6.986,2.727
2037,7.167,2.746
2038,7.053,2.781
2039,7.091,2.877
2040,6.972,2.844
2041,6.971,2.829
2042,6.953,2.766
2043,7.086,2.745
2044,7.205,2.812
2045,7.214,2.779
2046,7.251,2.868
2047,7.237,2.790
2048,7.321,2.728
2049,7.336,2.729
2050,7.392,2.706
2051,7.311,2.795
2052,7.435,2.722
2053,7.396,2.714
2054,7.277,2.634
2055,7.097,2.621
2056,7.229,2.684
2057,7.421,2.660
2058,7.291,2.576
2059,7.302,2.761
2060,7.406,2.730
2061,7.361,2.666
2062,7.498,2.616
2063,7.569,2.705
2064,7.492,2.762
2065,7.544,2.879
2066,7.433,2.823
2067,7.378,2.867
2068,7.328,2.900
2069,7.386,2.926
2070,7.144,2.886
2071,7.182,2.834
2072,7.096,2.780
2073,7.093,2.757
2074,7.232,2.774
2075,7.243,2.832
2076,7.274,2.770
2077,7.365,2.838
2078,7.218,2.827
2079,7.196,2.795
2080,7.299,2.871
2081,7.229,2.751
2082,7.352,2.804
2083,7.315,2.812
2084,7.417,2.885
2085,7.429,2.772
2086,7.438,2.756
2087,7.394,2.744
2088,7.578,2.779
2089,7.501,2.606
2090,7.539,2.800
2091,7.500,2.853
2092,7.473,2.802
2093,7.349,2.839
2094,7.278,2.752
2095,7.382,2.809
2096,7.279,2.710
2097,7.144,2.579
2098,7.272,2.661
2099,7.264,2.687
2100,7.393,2.611
2101,7.401,2.688
2102,7.431,2.609
2103,7.421,2.596
2104,7.509,2.707
2105,7.315,2.644
2106,7.405,2.679
2107,7.345,2.792
2108,7.317,2.710
2109,7.282,2.721
2110,7.323,2.800
2111,7.312,2.661
2112,7.365,2.693
2113,7.311,2.653
2114,7.418,2.583
2115,7.519,2.733
2116,7.248,2.611
2117,7.207,2.554
2118,7.420,2.682
2119,7.370,2.638
2120,7.384,2.691
2121,7.549,2.737
2122,7.466,2.701
2123,7.374,2.652
2124,7.468,2.754
2125,7.643,2.689
2126,7.614,2.634
2127,7.723,2.692
2128,7.664,2.747
2129,7.660,2.717
2130,7.756,2.646
2131,7.626,2.736
2132,7.566,2.710
2133,7.645,2.811
2134,7.730,2.826
2135,7.657,2.881
2136,7.785,2.804
2137,7.698,2.736
2138,7.498,2.796
2139,7.613,2.785
2140,7.632,2.950
2141,7.597,2.822
2142,7.684,2.806
2143,7.622,2.729
2144,7.612,2.908
2145,7.425,2.839
2146,7.321,2.749
2147,7.575,2.734
2148,7.568,2.725
2149,7.603,2.768
2150,7.724,2.896
2151,7.710,2.923
2152,7.799,3.040
2153,7.710,2.936
2154,7.651,3.164
2155,7.625,3.235
2156,7.667,3.148
2157,7.651,3.127
2158,7.755,3.056
2159,7.715,3.095
2160,7.747,2.956
2161,7.645,3.083
2162,7.568,2.959
2163,7.608,2.978
2164,7.688,2.849
2165,7.795,2.889
2166,7.642,2.813
2167,7.651,2.801
2168,7.642,2.808
2169,7.497,2.811
2170,7.665,2.889
2171,7.672,2.912
2172,7.503,2.800
2173,7.693,2.891
2174,7.519,2.787
2175,7.589,2.718
2176,7.464,2.775
2177,7.520,2.854
2178,7.540,2.808
2179,7.520,2.766
2180,7.724,2.854
2181,7.731,2.804
2182,7.747,2.826
2183,7.630,2.634
2184,7.722,2.753
2185,7.720,2.803
2186,7.634,2.736
2187,7.582,2.754
2188,7.604,2.750
2189,7.688,2.828
2190,7.619,2.661
2191,7.458,2.657
2192,7.573,2.723
2193,7.583,2.663
2194,7.575,2.689
2195,7.666,2.633
2196,7.648,2.619
2197,7.443,2.636
2198,7.485,2.649
2199,7.487,2.752
2200,7.502,2.638
2201,7.392,2.763
2202,7.208,2.672
2203,7.153,2.772
2204,7.130,2.740
2205,7.211,2.667
2206,7.268,2.741
2207,7.296,2.742
2208,7.245,2.719
2209,7.369,2.657
2210,7.337,2.766
2211,7.257,2.764
2212,7.408,2.758
2213,7.418,2.895
2214,7.364,2.833
2215,7.300,2.776
2216,7.239,2.825
2217,7.250,2.864
2218,7.428,2.875
2219,7.256,2.839
2220,7.218,2.843
2221,7.280,2.827
2222,7.151,2.831
2223,7.103,2.709
2224,7.224,2.938
2225,7.095,2.752
2226,7.240,2.751
2227,7.210,2.702
2228,7.529,2.849
2229,7.333,2.800
2230,7.304,2.829
2231,7.217,2.753
2232,7.143,2.718
2233,7.226,2.752
2234,7.270,2.807
2235,7.460,2.835
2236,7.423,2.870
2237,7.489,2.998
2238,7.265,2.807
2239,7.336,2.797
2240,7.423,2.732
2241,7.376,2.736
2242,7.465,2.753
2243,7.494,2.899
2244,7.469,2.812
2245,7.582,2.831
2246,7.369,2.814
2247,7.324,2.922
2248,7.445,2.897
2249,7.328,2.950
2250,7.144,2.886
2251,7.016,2.864
2252,7.125,2.935
2253,7.185,2.868
2254,7.282,2.802
2255,7.495,2.909
2256,7.508,2.796
2257,7.432,2.820
2258,7.298,2.755
2259,7.437,2.775
2260,7.266,2.697
2261,7.454,2.649
2262,7.486,2.789
2263,7.369,2.868
2264,7.278,2.821
2265,7.236,2.663
2266,7.266,2.627
2267,7.145,2.585
2268,7.139,2.700
2269,7.018,2.579
2270,7.013,2.589
2271,7.179,2.712
2272,7.128,2.665
2273,7.263,2.646
2274,7.145,2.599
2275,7.144,2.556
2276,7.118,2.553
2277,7.194,2.776
2278,7.332,2.724
2279,7.348,2.799
2280,7.315,2.709
2281,7.109,2.684
2282,6.962,2.673
2283,7.300,2.679
2284,7.234,2.707
2285,7.264,2.652
2286,7.161,2.697
2287,7.207,2.627
2288,7.069,2.588
2289,7.109,2.707
2290,7.038,2.730
2291,7.242,2.673
2292,7.120,2.641
2293,7.213,2.686
2294,7.409,2.533
2295,7.350,2.609
2296,7.368,2.587
2297,7.385,2.540
2298,7.288,2.511
2299,7.367,2.440
2300,7.296,2.529
2301,7.265,2.597
2302,7.175,2.600
2303,7.141,2.614
2304,7.077,2.535
2305,7.269,2.648
2306,7.163,2.603
2307,7.171,2.622
2308,7.319,2.502
2309,7.507,2.543
2310,7.431,2.470
2311,7.446,2.550
2312,7.308,2.472
2313,7.429,2.575
2314,7.360,2.546
2315,7.471,2.563
2316,7.518,2.582
2317,7.677,2.689
2318,7.415,2.671
2319,7.588,2.767
2320,7.637,2.850
2321,7.738,2.806
2322,7.714,2.786
2323,7.680,2.752
2324,7.674,2.875
2325,7.760,2.831
2326,7.609,2.751
2327,7.444,2.670
2328,7.521,2.732
2329,7.549,2.735
2330,7.408,2.709
2331,7.579,2.787
2332,7.519,2.722
2333,7.558,2.794
2334,7.297,2.816
2335,7.060,2.664
2336,7.131,2.823
2337,7.226,2.803
2338,7.274,2.786
2339,7.326,2.771
2340,7.216,2.825
2341,7.214,2.915
2342,7.270,2.833
2343,7.380,2.905
2344,7.427,2.853
2345,7.382,2.718
2346,7.484,2.735
2347,7.476,2.775
2348,7.528,2.797
2349,7.431,2.804
2350,7.512,2.906
2351,7.516,2.827
2352,7.410,2.782
2353,7.348,2.799
2354,7.162,2.794
2355,7.193,2.838
2356,7.156,2.763
2357,7.278,2.800
2358,7.423,2.918
2359,7.444,2.898
2360,7.322,2.893
2361,7.106,2.773
2362,7.057,2.839
2363,6.893,2.797
2364,7.179,2.948
2365,7.399,2.915
2366,7.364,2.869
2367,7.358,2.905
2368,7.154,2.778
2369,7.273,2.791
2370,7.202,2.786
2371,7.420,2.843
2372,7.332,2.759
2373,7.412,2.811
2374,7.512,2.874
2375,7.372,2.772
2376,7.281,2.845
2377,7.402,2.761
2378,7.543,2.779
2379,7.598,2.785
2380,7.509,2.805
2381,7.518,2.932
2382,7.500,2.823
2383,7.672,2.941
2384,7.614,2.764
2385,7.641,2.817
2386,7.786,2.828
2387,7.798,2.845
2388,7.765,2.790
2389,7.681,2.736
2390,7.786,2.724
2391,7.808,2.667
2392,7.596,2.690
2393,7.522,2.773
2394,7.472,2.714
2395,7.525,2.693
2396,7.605,2.853
2397,7.574,3.007
2398,7.371,2.827
2399,7.585,2.858
2400,7.628,2.786
2401,7.617,2.789
2402,7.614,2.921
2403,7.700,2.925
2404,7.483,2.872
2405,7.583,2.870
2406,7.519,2.917
2407,7.621,2.949
2408,7.797,2.954
2409,7.584,2.795
2410,7.584,2.804
2411,7.557,2.877
2412,7.485,2.875
2413,7.514,2.949
2414,7.551,2.998
2415,7.457,2.985
2416,7.404,2.999
2417,7.548,2.996
2418,7.614,3.040
2419,7.640,3.009
2420,7.580,2.949
2421,7.576,2.958
2422,7.684,2.964
2423,7.553,2.913
2424,7.711,2.947
2425,7.683,2.799
2426,7.627,2.757
2427,7.596,2.648
2428,7.623,2.791
2429,7.457,2.810
2430,7.528,2.775
2431,7.405,2.831
2432,7.325,2.738
2433,7.271,2.725
2434,7.227,2.745
2435,7.317,2.837
2436,7.135,2.768
2437,7.238,2.837
2438,7.158,2.889
2439,7.160,2.785
2440,7.069,2.676
2441,7.085,2.692
2442,7.208,2.674
2443,7.223,2.668
2444,7.168,2.694
2445,7.160,2.658
2446,7.209,2.604
2447,7.235,2.693
2448,7.037,2.510
2449,7.112,2.553
2450,7.233,2.651
2451,7.091,2.577
2452,7.244,2.666
2453,7.335,2.759
2454,7.133,2.628
2455,7.066,2.685
2456,7.115,2.704
2457,7.129,2.667
2458,7.300,2.704
2459,7.327,2.817
2460,7.455,2.848
2461,7.439,2.717
2462,7.602,2.691
2463,7.361,2.610
2464,7.458,2.780
2465,7.532,2.752
2466,7.533,2.776
2467,7.675,2.733
2468,7.691,2.831
2469,7.578,2.720
2470,7.596,2.820
2471,7.580,2.740
2472,7.488,2.735
2473,7.482,2.802
2474,7.314,2.815
2475,7.382,2.769
2476,7.384,2.829
2477,7.473,2.901
2478,7.335,2.816
2479,7.316,2.815
2480,7.377,2.815
2481,7.577,2.930
2482,7.586,2.827
2483,7.547,2.868
2484,7.513,2.743
2485,7.359,2.827
2486,7.268,2.817
2487,7.012,2.777
2488,7.144,2.740
2489,7.169,2.790
2490,7.099,2.647
2491,7.378,2.741
2492,7.207,2.693
2493,7.313,2.628
2494,7.521,2.671
2495,7.510,2.543
2496,7.515,2.593
2497,7.479,2.630
2498,7.337,2.626
2499,7.356,2.768
2500,7.339,2.748
2501,7.318,2.871
2502,7.178,2.762
2503,7.177,2.648
2504,7.360,2.563
2505,7.475,2.616
2506,7.466,2.682
2507,7.541,2.676
2508,7.592,2.674
2509,7.624,2.786
2510,7.493,2.797
2511,7.481,2.791
2512,7.707,2.669
2513,7.613,2.638
2514,7.561,2.724
2515,7.419,2.717
2516,7.546,2.825
2517,7.736,2.858
2518,7.554,2.722
2519,7.502,2.735
2520,7.620,2.761
2521,7.555,2.778
2522,7.735,2.932
2523,7.539,2.784
2524,7.662,2.799
2525,7.797,2.763
2526,7.681,2.728
2527,7.691,2.691
2528,7.842,2.781
2529,7.768,2.736
2530,7.903,2.835
2531,7.864,2.792
2532,7.985,2.822
2533,7.940,2.849
2534,7.959,2.727
2535,7.848,2.822
2536,7.797,2.688
2537,7.758,2.567
2538,7.611,2.595
2539,7.838,2.625
2540,7.814,2.672
2541,7.935,2.651
2542,8.126,2.661
2543,7.959,2.716
2544,7.930,2.665
2545,7.937,2.701
2546,7.755,2.712
2547,7.677,2.644
2548,7.896,2.729
2549,7.756,2.677
2550,7.722,2.773
2551,7.553,2.711
2552,7.500,2.677
2553,7.597,2.769
2554,7.569,2.715
2555,7.547,2.689
2556,7.695,2.641
2557,7.506,2.552
2558,7.432,2.652
2559,7.420,2.642
2560,7.658,2.553
2561,7.500,2.533
2562,7.544,2.643
2563,7.691,2.807
2564,7.545,2.626
2565,7.561,2.658
2566,7.488,2.675
2567,7.498,2.618
2568,7.570,2.654
2569,7.559,2.709
2570,7.525,2.609
2571,7.381,2.720
2572,7.423,2.692
2573,7.534,2.675
2574,7.488,2.731
2575,7.286,2.568
2576,7.120,2.692
2577,7.319,2.648
2578,7.306,2.627
2579,7.305,2.617
2580,7.275,2.532
2581,7.364,2.605
2582,7.365,2.706
2583,7.224,2.604
2584,7.218,2.595
2585,7.365,2.653
2586,7.240,2.623
2587,7.231,2.708
2588,7.127,2.620
2589,7.205,2.645
2590,7.077,2.605
2591,7.063,2.648
2592,7.109,2.697
2593,7.148,2.735
2594,7.385,2.771
2595,7.323,2.670
2596,7.314,2.883
2597,7.402,2.817
2598,7.309,2.753
2599,7.283,2.776
2600,7.289,2.711
2601,7.167,2.836
2602,7.280,2.739
2603,7.260,2.745
2604,7.302,2.778
2605,7.190,2.796
2606,7.113,2.744
2607,7.144,2.835
2608,7.364,2.852
2609,7.346,2.860
2610,7.319,2.836
2611,7.424,2.802
2612,7.261,2.757
2613,7.234,2.723
2614,7.277,2.808
2615,7.176,2.860
2616,7.309,2.799
2617,7.184,2.791
2618,7.193,2.760
2619,7.175,2.745
2620,7.048,2.768
2621,7.144,2.788
2622,7.198,2.728
2623,7.142,2.850
2624,7.112,2.746
2625,7.198,2.775
2626,7.133,2.677
2627,7.049,2.753
